Timestamp(ns),GameTime,RightHandPosition,RightHandRotation
3112462300,3.160966,(-2.0040, 1.2658, 6.6463),(7.414, 350.835, 321.204)
3124795900,3.175497,(-2.0062, 1.2642, 6.6452),(7.600, 351.576, 321.554)
3138833100,3.189111,(-2.0065, 1.2622, 6.6445),(7.590, 352.511, 322.088)
3152378300,3.202739,(-2.0075, 1.2608, 6.6437),(7.594, 353.502, 322.750)
3166022200,3.216688,(-2.0062, 1.2613, 6.6430),(7.581, 354.082, 323.165)
3180141800,3.230497,(-2.0049, 1.2620, 6.6419),(7.577, 354.681, 323.644)
3195922000,3.246236,(-2.0023, 1.2642, 6.6406),(7.678, 354.969, 323.672)
3208053100,3.258482,(-2.0006, 1.2662, 6.6394),(7.772, 355.280, 323.761)
3222095300,3.272341,(-1.9998, 1.2679, 6.6382),(7.873, 355.653, 323.914)
3235984100,3.286174,(-1.9992, 1.2691, 6.6381),(7.802, 355.722, 323.812)
3249514400,3.300058,(-1.9990, 1.2702, 6.6379),(7.735, 355.814, 323.737)
3263454700,3.314121,(-1.9993, 1.2716, 6.6378),(7.510, 355.753, 323.042)
3277652800,3.328058,(-1.9998, 1.2731, 6.6376),(7.232, 355.721, 322.214)
3291260500,3.341628,(-2.0005, 1.2746, 6.6374),(6.970, 355.733, 321.461)
3304886000,3.355591,(-2.0010, 1.2776, 6.6364),(6.649, 355.574, 320.299)
3319237400,3.369555,(-2.0017, 1.2804, 6.6355),(6.367, 355.476, 319.311)
3333032400,3.383437,(-2.0036, 1.2828, 6.6349),(6.341, 355.521, 318.896)
3346538300,3.397278,(-2.0054, 1.2851, 6.6342),(6.314, 355.570, 318.568)
3360749300,3.411120,(-2.0070, 1.2871, 6.6336),(6.287, 355.623, 318.276)
3374773100,3.425126,(-2.0159, 1.2872, 6.6363),(6.369, 355.629, 318.384)
3388301400,3.439081,(-2.0227, 1.2876, 6.6382),(6.766, 355.672, 318.897)
3404393200,3.454611,(-2.0368, 1.2839, 6.6469),(7.629, 357.644, 323.038)
3416621000,3.467011,(-2.0475, 1.2816, 6.6531),(8.201, 359.300, 326.363)
3430409800,3.480740,(-2.0592, 1.2844, 6.6556),(8.351, 2.975, 330.554)
3444013900,3.494685,(-2.0687, 1.2866, 6.6578),(8.313, 5.445, 333.425)
3458296000,3.508592,(-2.0770, 1.2884, 6.6597),(8.215, 7.238, 335.549)
3471909500,3.522261,(-2.0710, 1.2925, 6.6556),(8.256, 7.115, 334.766)
3485421700,3.536166,(-2.0662, 1.2971, 6.6516),(8.295, 7.103, 334.019)
3499962800,3.550336,(-2.0402, 1.3013, 6.6443),(8.531, 4.298, 328.351)
3513877700,3.564230,(-2.0226, 1.3048, 6.6392),(8.553, 2.486, 324.476)
3527280400,3.578057,(-1.9985, 1.2956, 6.6375),(9.560, 359.516, 317.783)
3541966300,3.591987,(-1.9808, 1.2895, 6.6360),(10.006, 357.805, 313.806)
3555625400,3.605874,(-1.9671, 1.2852, 6.6348),(10.248, 356.719, 311.163)
3569056400,3.619750,(-1.9518, 1.2603, 6.6403),(12.383, 351.882, 305.598)
